program,func,DECOMP,RECOMP,INLINE-ASM,TEST-EQUIV,BASIC
sqliteB4,dropCell,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,dump_callback,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,dupedExprNodeSize,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,dupedExprSize,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,dupedExprStructSize,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,editFunc,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,editPage,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,endTimer,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,enlargeAndAppend,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,eqp_append,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,eqp_next_row,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,eqp_render,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,eqp_render_level,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,eqp_reset,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,errlogFunc,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,estimateIndexWidth,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,estimateTableWidth,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,estLog,PASSED,PASSED,PASSED,PASSED,FAILED
sqliteB4,et_getdigit,PASSED,PASSED,PASSED,PASSED,PASSED
sqliteB4,exec_prepared_stmt,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,execSql,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,execSqlF,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,expertBestIndex,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,expertClose,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,expertColumn,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,expertConnect,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,expertDequote,PASSED,PASSED,PASSED,PASSED,PASSED
sqliteB4,expertDisconnect,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,expertDotCommand,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,expertEof,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,expertFilter,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,expertFinish,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,expertHandleSQL,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,expertNext,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,expertOpen,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,expertRowid,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,expertUpdate,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,explainAppendTerm,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,explain_data_delete,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,explain_data_prepare,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,explainIndexColumnName,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,explainIndexRange,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,explainSimpleCount,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,explainTempTable,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,exprAnalyze,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,exprAnalyzeOrTerm,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,exprCodeBetween,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,exprCodeSubselect,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,exprCodeVector,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,exprCommute,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,exprCompareVariable,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,exprDup,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,exprIdxCover,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,exprINAffinity,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,exprIsConst,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,exprIsDeterministic,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,exprListAppendList,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,exprListDeleteNN,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,exprMightBeIndexed,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,exprMightBeIndexed2,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,exprNodeCopy,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,exprNodeIsConstant,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,exprNodeIsConstantOrGroupBy,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,exprNodeIsDeterministic,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,exprProbability,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,exprSelectUsage,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,exprSetHeight,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,exprSrcCount,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,exprStructSize,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,exprTableColumn,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,exprTableRegister,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,exprToRegister,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,exprVectorRegister,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,fcntlSizeHint,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,fetchPayload,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,fileHasMoved,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,fileLinkStat,PASSED,PASSED,PASSED,PASSED,PASSED
sqliteB4,fileStat,PASSED,PASSED,PASSED,PASSED,PASSED
sqliteB4,fillInCell,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,fillInUnixFile,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,finalDbSize,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,finalizeAggFunctions,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,findBtree,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,findCollSeqEntry,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,findConstInWhere,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,findCreateFileMode,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,findElementWithHash,PASSED,PASSED,PASSED,PASSED,FAILED
sqliteB4,find_home_dir,PASSED,PASSED,PASSED,PASSED,FAILED
sqliteB4,findIndexCol,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,findInodeInfo,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,findNextHostParameter,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,findReusableFd,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,findRightmost,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,first_valueFinalizeFunc,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,first_valueStepFunc,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,fkActionTrigger,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,fkChildIsModified,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,fkLookupParent,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,fkParentIsModified,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,fkScanChildren,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,fkTriggerDelete,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,flattenSubquery,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,frame_dummy,PASSED,PASSED,PASSED,PASSED,PASSED
sqliteB4,freeColumnList,PASSED,PASSED,PASSED,PASSED,PASSED
sqliteB4,freeEphemeralFunction,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,freeP4,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,freeP4FuncCtx,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,freeP4Mem,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,freePage,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,freePage2,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,freeSpace,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,freeTempSpace,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,freeText,PASSED,PASSED,PASSED,PASSED,FAILED
sqliteB4,fsdirBestIndex,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,fsdirClose,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,fsdirColumn,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,fsdirConnect,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,fsdirDisconnect,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,fsdirEof,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,fsdirFilter,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,fsdirNext,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,fsdirOpen,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,fsdirRegister,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,fsdirResetCursor,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,fsdirRowid,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,fsdirSetErrmsg,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,full_fsync,PASSED,PASSED,PASSED,PASSED,PASSED
sqliteB4,functionDestroy,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,gatherSelectWindows,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,gatherSelectWindowsCallback,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,gatherSelectWindowsSelectCallback,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,generateColumnNames,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,generateColumnTypes,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,generateOutputSubroutine,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,generateSortTail,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,generateWithRecursiveQuery,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,get2byteInt,PASSED,PASSED,PASSED,PASSED,PASSED
sqliteB4,get4byteInt,PASSED,PASSED,PASSED,PASSED,PASSED
sqliteB4,getAndInitPage,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,getAutoVacuum,PASSED,PASSED,PASSED,PASSED,PASSED
sqliteB4,getCellInfo,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,getDigits,PASSED,PASSED,PASSED,PASSED,FAILED
sqliteB4,getDoubleArg,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,getFileMode,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,getIntArg,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,getLockingMode,PASSED,PASSED,PASSED,PASSED,PASSED
sqliteB4,getOverflowPage,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,getPageError,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,getPageMMap,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,getPageNormal,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,getPageReferenced,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,getRowTrigger,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,getSafetyLevel,PASSED,PASSED,PASSED,PASSED,FAILED
sqliteB4,getTempStore,PASSED,PASSED,PASSED,PASSED,PASSED
sqliteB4,getTextArg,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,getToken,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,groupConcatFinalize,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,groupConcatInverse,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,groupConcatStep,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,groupConcatValue,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,growOp3,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,growOpArray,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,growVTrans,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,handleDeferredMoveto,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,handleMovedCursor,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,hasColumn,PASSED,PASSED,PASSED,PASSED,FAILED
sqliteB4,hasHotJournal,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,hash_step_vformat,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,havingToWhere,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,havingToWhereExprCb,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,heightOfExpr,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,heightOfExprList,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,heightOfSelect,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,hexDigitValue,PASSED,PASSED,PASSED,PASSED,PASSED
sqliteB4,hexFunc,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,identLength,PASSED,PASSED,PASSED,PASSED,PASSED
sqliteB4,identPut,PASSED,PASSED,PASSED,PASSED,PASSED
sqliteB4,idxAppendColDefn,PASSED,PASSED,PASSED,PASSED,FAILED
sqliteB4,idxAppendText,PASSED,PASSED,PASSED,PASSED,PASSED
sqliteB4,idxAuthCallback,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,idxBuildSampleTable,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,idxConstraintFree,PASSED,PASSED,PASSED,PASSED,FAILED
sqliteB4,idxCreateCandidates,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,idxCreateFromCons,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,idxCreateFromWhere,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,idxCreateVtabSchema,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,idxDatabaseError,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,idxFinalize,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,idxFindCompatible,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,idxFindConstraint,PASSED,PASSED,PASSED,PASSED,FAILED
sqliteB4,idxFindIndexes,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,idxGetTableInfo,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,idxHashAdd,PASSED,PASSED,PASSED,PASSED,FAILED
sqliteB4,idxHashClear,PASSED,PASSED,PASSED,PASSED,FAILED
sqliteB4,idxHashFind,PASSED,PASSED,PASSED,PASSED,FAILED
sqliteB4,idxHashInit,PASSED,PASSED,PASSED,PASSED,FAILED
sqliteB4,idxHashSearch,PASSED,PASSED,PASSED,PASSED,FAILED
sqliteB4,idxHashString,PASSED,PASSED,PASSED,PASSED,PASSED
sqliteB4,idxIdentifierRequiresQuotes,PASSED,PASSED,PASSED,PASSED,PASSED
sqliteB4,idxLargestIndex,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,idxMalloc,PASSED,PASSED,PASSED,PASSED,PASSED
sqliteB4,idxNewConstraint,PASSED,PASSED,PASSED,PASSED,FAILED
sqliteB4,idxPopulateOneStat1,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,idxPopulateStat1,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,idxPrepareStmt,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,idxPrintfPrepareStmt,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,idxProcessOneTrigger,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,idxProcessTriggers,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,idxRegisterVtab,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,idxRemFunc,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,idxSampleFunc,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,idxScanFree,PASSED,PASSED,PASSED,PASSED,FAILED
sqliteB4,idxStatementFree,PASSED,PASSED,PASSED,PASSED,FAILED
sqliteB4,idxTableFree,PASSED,PASSED,PASSED,PASSED,FAILED
sqliteB4,idxWriteFree,PASSED,PASSED,PASSED,PASSED,FAILED
sqliteB4,impliesNotNullRow,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,import_append_char,PASSED,PASSED,PASSED,PASSED,FAILED
sqliteB4,incrAggDepth,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,incrAggFunctionDepth,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,incrVacuumStep,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,indexColumnIsBeingUpdated,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,indexColumnNotNull,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,indexMightHelpWithOrderBy,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,indexWhereClauseMightChange,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,initMemArray,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,initText,PASSED,PASSED,PASSED,PASSED,FAILED
sqliteB4,innerLoopLoadRow,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,insertCell,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,insertElement,PASSED,PASSED,PASSED,PASSED,FAILED
sqliteB4,instrFunc,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,integerValue,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,integrityCheckResultRow,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,interrupt_handler,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,invalidateAllOverflowCache,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,invalidateIncrblobCursors,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,invalidateTempStorage,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,invokeProfileCallback,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,invokeValueDestructor,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,isAllZero,PASSED,PASSED,PASSED,PASSED,PASSED
sqliteB4,isAlterableTable,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,isAuxiliaryVtabOperator,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,isCandidateForInOpt,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,isDate,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,isDistinctRedundant,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,isFatalError,PASSED,PASSED,PASSED,PASSED,PASSED
sqliteB4,isLikeOrGlob,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,isLookaside,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,isNumber,PASSED,PASSED,PASSED,PASSED,PASSED
sqliteB4,isRealTable,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,isSelfJoinView,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,isSetNullAction,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,isShadowTableName,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,isSimpleCount,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,journalHdrOffset,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,jrnlBufferSize,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,juliandayFunc,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,KeccakF1600Step,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,keywordCode,PASSED,PASSED,PASSED,PASSED,PASSED
sqliteB4,last_insert_rowid,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,last_valueFinalizeFunc,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,last_valueInvFunc,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,last_valueStepFunc,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,last_valueValueFunc,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,lava_get,PASSED,PASSED,PASSED,PASSED,PASSED
sqliteB4,lava_set,PASSED,PASSED,PASSED,FAILED,PASSED
sqliteB4,lengthFunc,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,likeFunc,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,line_contains_semicolon,PASSED,PASSED,PASSED,PASSED,PASSED
sqliteB4,line_is_command_terminator,PASSED,PASSED,PASSED,PASSED,PASSED
sqliteB4,line_is_complete,PASSED,PASSED,PASSED,PASSED,PASSED
sqliteB4,lintDotCommand,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,lintFkeyIndexes,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,loadAnalysis,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,loadExt,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,local_getline,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,localtimeOffset,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,lockBtree,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,lockBtreeMutex,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,logBadConnection,PASSED,PASSED,PASSED,PASSED,PASSED
sqliteB4,lookupName,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,lowerFunc,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,lsModeFunc,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,lstat,PASSED,PASSED,PASSED,PASSED,PASSED
sqliteB4,main,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,main_init,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,makeDirectory,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,makeSorterRecord,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,mallocWithAlarm,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,markTermAsChild,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,matchQuality,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,measureAllocationSize,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,memIntValue,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,memjrnlClose,PASSED,PASSED,PASSED,PASSED,FAILED
sqliteB4,memjrnlCreateFile,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,memjrnlFileSize,PASSED,PASSED,PASSED,PASSED,FAILED
sqliteB4,memjrnlFreeChunks,PASSED,PASSED,PASSED,PASSED,FAILED
sqliteB4,memjrnlRead,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,memjrnlSync,PASSED,PASSED,PASSED,PASSED,FAILED
sqliteB4,memjrnlTruncate,PASSED,PASSED,PASSED,PASSED,FAILED
sqliteB4,memjrnlWrite,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,memRealValue,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,memtraceFree,PASSED,PASSED,PASSED,PASSED,FAILED
sqliteB4,memtraceInit,PASSED,PASSED,PASSED,PASSED,FAILED
sqliteB4,memtraceMalloc,PASSED,PASSED,PASSED,PASSED,FAILED
sqliteB4,memtraceRealloc,PASSED,PASSED,PASSED,PASSED,FAILED
sqliteB4,memtraceRoundup,PASSED,PASSED,PASSED,PASSED,FAILED
sqliteB4,memtraceShutdown,PASSED,PASSED,PASSED,PASSED,FAILED
sqliteB4,memtraceSize,PASSED,PASSED,PASSED,PASSED,FAILED
sqliteB4,minMaxFinalize,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,minmaxFunc,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,minMaxQuery,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,minmaxStep,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,minMaxValue,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,minMaxValueFinalize,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,mkFullPathname,PASSED,PASSED,PASSED,PASSED,FAILED
sqliteB4,modifyPagePointer,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,moveToChild,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,moveToLeftmost,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,moveToParent,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,moveToRightmost,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,moveToRoot,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,multiSelect,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,multiSelectCollSeq,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,multiSelectOrderBy,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,multiSelectOrderByKeyInfo,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,multiSelectValues,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,nameInUsingClause,PASSED,PASSED,PASSED,PASSED,FAILED
sqliteB4,newDatabase,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,newTempFile,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,nocaseCollatingFunc,PASSED,PASSED,PASSED,PASSED,PASSED
sqliteB4,nolockCheckReservedLock,PASSED,PASSED,PASSED,PASSED,FAILED
sqliteB4,nolockClose,PASSED,PASSED,PASSED,PASSED,FAILED
sqliteB4,nolockIoFinderImpl,PASSED,PASSED,PASSED,PASSED,FAILED
sqliteB4,nolockLock,PASSED,PASSED,PASSED,PASSED,FAILED
sqliteB4,nolockUnlock,PASSED,PASSED,PASSED,PASSED,FAILED
sqliteB4,noopMutexAlloc,PASSED,PASSED,PASSED,PASSED,FAILED
sqliteB4,noopMutexEnd,PASSED,PASSED,PASSED,PASSED,PASSED
sqliteB4,noopMutexEnter,PASSED,PASSED,PASSED,PASSED,FAILED
sqliteB4,noopMutexFree,PASSED,PASSED,PASSED,PASSED,FAILED
sqliteB4,noopMutexInit,PASSED,PASSED,PASSED,PASSED,PASSED
sqliteB4,noopMutexLeave,PASSED,PASSED,PASSED,PASSED,FAILED
sqliteB4,noopMutexTry,PASSED,PASSED,PASSED,PASSED,FAILED
sqliteB4,noopStepFunc,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,noopValueFunc,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,notValid,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,nth_valueFinalizeFunc,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,nth_valueStepFunc,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,ntileInvFunc,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,ntileStepFunc,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,ntileValueFunc,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,nullifFunc,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,numberOfCachePages,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,numericType,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,one_input_line,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,openDatabase,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,open_db,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,openDirectory,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,openStatTable,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,openSubJournal,PASSED,FAILED,N/A,N/A,FAILED
sqliteB4,operatorMask,PASSED,PASSED,PASSED,PASSED,FAILED
sqliteB4,optionMatch,PASSED,PASSED,PASSED,PASSED,PASSED
